GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T10,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T4,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T4,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T4,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T4,KruskalTest,0,198,0,0,0,30,0,4,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T6,KruskalTest,9,247,0,0,2,16,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T6,Kruskal.Edge,8,12,0,0,1,5,1,1,1,1
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T6,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T6,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T7,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T7,Kruskal.Edge,8,12,0,0,1,5,1,1,1,1
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T7,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T7,KruskalTest,9,239,0,0,2,15,0,3,0,3
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T5,KruskalTest,0,207,0,0,0,13,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T5,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T5,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T5,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T2,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T2,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T2,KruskalTest,8,307,0,0,4,15,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T2,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T8,KruskalTest,4,240,0,0,2,7,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T8,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T8,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T8,Kruskal.Edge,0,20,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T9,Kruskal.Edge,8,12,0,0,1,5,1,1,1,1
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T9,KruskalTest,9,239,0,0,2,15,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T9,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T9,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T3,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T3,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T3,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T3,KruskalTest,10,296,0,0,4,13,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T8,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T8,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T8,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T8,KruskalTest,8,291,0,0,4,13,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T9,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T9,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T9,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T9,KruskalTest,0,211,0,0,0,15,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T6,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T6,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T6,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T6,KruskalTest,8,273,0,0,4,37,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T7,KruskalTest,10,296,0,0,4,13,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T7,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T7,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T7,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T1,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T1,EgyptianFractionsTest,48,37,2,0,10,8,1,4,0,4
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T2,EgyptianFractionsTest,42,56,0,0,8,15,0,5,0,5
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T2,EgyptianFractions,0,73,1,5,0,11,1,4,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T3,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T3,EgyptianFractionsTest,37,52,0,0,4,14,0,5,0,5
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T4,EgyptianFractionsTest,28,52,0,0,8,14,0,5,0,5
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T4,EgyptianFractions,0,73,1,5,0,11,1,4,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T5,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T5,EgyptianFractionsTest,42,89,0,0,4,15,0,4,0,4
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T6,EgyptianFractionsTest,4,83,0,0,2,13,0,5,0,5
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T6,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T7,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T7,EgyptianFractionsTest,53,51,0,0,11,15,0,5,0,5
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T8,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T8,EgyptianFractionsTest,31,111,1,5,9,26,1,8,0,6
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T9,EgyptianFractions,0,73,1,5,0,11,1,4,0,2
JaCoCo Coverage Report,ChatGPT.EgyptianFractions.PromptOnly.T9,EgyptianFractionsTest,40,37,0,0,8,8,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T10,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T10,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T10,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T10,DijkstraTest,122,241,0,0,18,11,0,5,0,5
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T10,KnapsackTest,18,120,0,0,4,15,0,4,0,4
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T10,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T1,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T1,Kruskal.Edge,8,12,0,0,1,5,1,1,1,1
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T1,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T1,KruskalTest,6,219,1,3,2,18,1,5,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T2,KruskalTest,4,220,0,0,2,7,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T2,Kruskal.Edge,0,20,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T2,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T2,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T3,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T3,Kruskal.Edge,0,20,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T3,KruskalTest,4,245,0,0,2,6,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T3,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T1,KruskalTest,0,179,0,0,0,8,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T1,Kruskal,3,43,0,4,1,11,1,3,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T1,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Kruskal.AIGenerated.T1,Kruskal.DisjointSet,0,67,1,7,0,14,1,7,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T4,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T4,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T4,Kruskal.Edge,0,20,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T4,KruskalTest,4,240,0,0,2,7,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T5,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T5,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T5,KruskalTest,61,174,0,0,7,6,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.PromptOnly.T5,Kruskal.Edge,0,20,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T4,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T4,DepthFirstSearchTest,12,173,0,0,4,12,0,5,0,5
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T4,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T3,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T3,DepthFirstSearchTest,99,87,0,0,14,4,3,2,3,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T3,DepthFirstSearch,35,65,4,4,7,13,3,3,1,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T6,DepthFirstSearchTest,44,178,0,0,11,19,0,5,0,5
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T6,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T6,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T5,DepthFirstSearchTest,128,201,0,0,12,7,0,4,0,4
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T5,DepthFirstSearch,35,65,4,4,7,13,3,3,1,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T5,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T8,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T8,DepthFirstSearchTest,8,195,0,0,4,18,0,5,0,5
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T8,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T7,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T7,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T7,DepthFirstSearchTest,12,168,0,0,4,12,0,5,0,5
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T9,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T9,BinaryToDecimalTest,0,26,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T8,BinaryToDecimalTest,0,42,0,0,0,13,0,4,0,4
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T8,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T9,DepthFirstSearchTest,27,157,0,0,9,11,0,5,0,5
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T9,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T9,DepthFirstSearch,35,65,4,4,7,13,3,3,1,1
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T7,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T7,BinaryToDecimalTest,0,212,0,0,0,37,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T6,BinaryToDecimalTest,0,42,0,0,0,13,0,4,0,4
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T6,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T5,BinaryToDecimalTest,0,26,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T5,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T9,BellmanFordTest,84,170,0,0,12,7,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T9,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T9,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T4,BinaryToDecimalTest,0,36,0,0,0,10,0,4,0,4
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T4,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T8,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T8,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T8,BellmanFordTest,84,138,0,0,11,5,0,3,0,3
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T3,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T3,BinaryToDecimalTest,0,36,0,0,0,10,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T7,BellmanFordTest,84,161,0,0,12,7,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T7,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T7,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T6,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T6,BellmanFordTest,8,239,0,0,4,19,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T6,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T2,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T2,BinaryToDecimalTest,0,36,0,0,0,10,0,4,0,4
JaCoCo Coverage Report,ChatGPT.MergeSort.PromptOnly.T10,MergeSort,0,99,0,10,0,20,0,9,0,4
JaCoCo Coverage Report,ChatGPT.MergeSort.PromptOnly.T10,MergeSortTest,0,128,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T1,BinaryToDecimalTest,0,16,0,0,0,5,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.AIGenerated.T1,BinaryToDecimal,0,9,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T10,QuickSortTest,2,151,1,3,1,18,1,6,0,5
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T10,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T5,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T5,BellmanFordTest,84,170,0,0,12,7,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T5,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T4,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T4,BellmanFordTest,84,170,0,0,12,7,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T4,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T3,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T3,BellmanFordTest,75,179,0,0,11,7,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T3,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.BookExampleCode.T10,GraphTest,0,131,0,0,0,24,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.BookExampleCode.T10,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T10,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T10,KnapsackTest,6,145,0,0,2,19,0,2,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.BookExampleCode.T10,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.BookExampleCode.T10,BinaryToDecimalTest,0,64,0,0,0,22,0,5,0,5
JaCoCo Coverage Report,ChatGPT.QuickSort.AIGenerated.T10,QuickSort,0,95,1,9,0,22,1,9,0,5
JaCoCo Coverage Report,ChatGPT.QuickSort.AIGenerated.T10,QuickSortTest,0,134,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,Copilot.Dijkstra.PromptOnly.T10,DijkstraTest,0,262,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,Copilot.Dijkstra.PromptOnly.T10,Dijkstra,4,251,3,23,2,42,3,14,0,4
JaCoCo Coverage Report,Copilot.Dijkstra.PromptOnly.T10,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.Dijkstra.PromptOnly.T10,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T4,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T4,GraphTest,12,183,0,0,6,28,0,4,0,4
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T3,GraphTest,4,222,0,0,2,41,0,5,0,5
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T3,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T2,Graph,118,0,10,0,25,0,8,0,3,0
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T2,GraphTest,52,0,2,0,12,0,3,0,2,0
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T1,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T1,GraphTest,74,151,0,0,14,30,0,4,0,4
JaCoCo Coverage Report,Copilot.Knapsack.PromptOnly.T10,KnapsackTest,11,153,0,0,2,14,0,4,0,4
JaCoCo Coverage Report,Copilot.Knapsack.PromptOnly.T10,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T3,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T3,BinaryToDecimalTest,9,43,0,0,5,14,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T6,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T6,QuickSortTest,0,120,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T4,BinaryToDecimalTest,10,33,0,0,6,10,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T4,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T7,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T7,QuickSortTest,0,231,0,0,0,25,0,5,0,5
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T4,QuickSortTest,0,99,0,0,0,18,0,5,0,5
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T4,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T5,BinaryToDecimalTest,5,37,0,0,2,11,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T5,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T5,QuickSort,0,88,1,5,0,20,1,7,0,5
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T5,QuickSortTest,7,85,0,0,3,16,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T6,BinaryToDecimalTest,0,36,0,0,0,10,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T6,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T7,BinaryToDecimalTest,5,37,0,0,2,11,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T7,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T8,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T8,BinaryToDecimalTest,0,51,0,0,0,16,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T9,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T9,BinaryToDecimalTest,0,51,0,0,0,16,0,5,0,5
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T8,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T8,QuickSortTest,0,158,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T9,QuickSortTest,0,164,0,0,0,14,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T9,QuickSort,0,88,0,6,0,20,0,8,0,5
